announcement_id,security_code,security_name,publish_date,record_date,ex_date,payment_date,cash_per_share,title,source_file,source_sha256,status
1224636467,300481,濮阳惠成,2025-09-04,2025-09-10,2025-09-11,2025-09-11,0.2,2025年半年度权益分派实施公告,pdf/1224636467.pdf,4741ea78846f59c47f1cb2342ce381f09812f5ec464c6f88bdb33fc15f9a3e57,COMPLETE
1224636496,603170,宝立食品,2025-09-04,2025-09-09,2025-09-10,2025-09-10,0.14,2025年半年度权益分派实施公告,pdf/1224636496.pdf,ef84e3823db95054cd46d8fd5b3bc21b909590e2389f00d4bc83ce8c160d6900,COMPLETE
1224638893,300866,安克创新,2025-09-04,2025-09-09,2025-09-10,2025-09-10,0.7,2025年半年度权益分派实施公告,pdf/1224638893.pdf,3796fc69cb587a606359d8fcc25146eb3b4910ad6d6610f6855958cd90efcb3b,COMPLETE
1224638488,300272,开能健康,2025-09-04,2025-09-11,2025-09-12,2025-09-12,0.08,2025年中期权益分派实施公告,pdf/1224638488.pdf,94361a847089225b7ff8dd119184b105f96f5e2119673334dea34b9240436a66,COMPLETE
1224639341,301181,标榜股份,2025-09-04,2025-09-11,2025-09-12,2025-09-12,0.2,2025年半年度权益分派实施公告,pdf/1224639341.pdf,a1e5b0c778f1150c3f1ae504f6b49a881ee494e3d8cb1946e7991fd5c924942d,COMPLETE
1224639770,301050,雷电微力,2025-09-04,2025-09-09,2025-09-10,2025-09-10,0.1278,2025年半年度权益分派实施公告,pdf/1224639770.pdf,1327360fdbfede8149f90c52299ff6fc28a574b26c50b6db6fbd910b92929d46,COMPLETE
1224637762,301552,科力装备,2025-09-05,2025-09-11,2025-09-12,2025-09-12,0.5,2025年中期权益分派实施公告,pdf/1224637762.pdf,2cd95b6934c5bd8019a7976d4c2b9ed0c20cade2ea62856f5c1684bd76a19a34,COMPLETE
1224637824,601890,亚星锚链,2025-09-05,2025-09-11,2025-09-12,2025-09-12,0.04,亚星锚链2025年半年度权益分派实施公告,pdf/1224637824.pdf,20eb76a019601db17e31c644260abafbaf9e44b480b8b2ffdeaea9629fc806d0,COMPLETE
1224638064,688399,硕世生物,2025-09-05,2025-09-10,2025-09-11,2025-09-11,3.4,江苏硕世生物科技股份有限公司2025年半年度权益分派实施公告,pdf/1224638064.pdf,7a073dfea6f7b5984ed1dd5033d8e49e8f946920322741e2a43eb75c2d79aff6,COMPLETE
1224638641,603529,爱玛科技,2025-09-05,2025-09-10,2025-09-11,2025-09-11,0.628,爱玛科技2025年半年度权益分派实施公告,pdf/1224638641.pdf,b7907b8ba05fc663bf81335b61849682f3d4591b7a48791feeb7fecf39198512,COMPLETE
1224639173,300099,尤洛卡,2025-09-05,2025-09-11,2025-09-12,2025-09-12,0.052000000000000005,2025年半年度权益分派实施公告,pdf/1224639173.pdf,f9322f22fd4fa98a74d598ce270fd96718895140a53e14bcf690d943820f403d,COMPLETE
1224639297,000913,钱江摩托,2025-09-05,2025-09-11,2025-09-12,2025-09-12,0.5,2025年半年度权益分派实施公告,pdf/1224639297.pdf,d84e0429ca219790ee866fb6e429c834ee11fd764101f7e6e3e55c9b3b5c43d7,COMPLETE
1224639345,002543,万和电气,2025-09-05,2025-09-11,2025-09-12,2025-09-12,0.02,2025年半年度权益分派实施公告,pdf/1224639345.pdf,93ebb1319104f47801904bcbe935d48ee3f4517a810d09eb00351f31e659180a,COMPLETE
1224639472,600325,华发股份,2025-09-05,2025-09-10,2025-09-11,2025-09-11,0.02,华发股份2025年半年度权益分派实施公告,pdf/1224639472.pdf,40ca3f79c85ec047ccfc3a60bb4c06a13edccd88090938474af049fcab968915,COMPLETE
1224639605,000985,大庆华科,2025-09-05,2025-09-11,2025-09-12,2025-09-12,0.015,大庆华科股份有限公司2025年半年度权益分派实施公告,pdf/1224639605.pdf,d8e7908c0169ea5fee1fd6684a1898de7fd5335175769273032e8d0ae1e28fe2,COMPLETE
1224639750,002991,甘源食品,2025-09-05,2025-09-11,2025-09-12,2025-09-12,0.58,2025年半年度权益分派实施公告,pdf/1224639750.pdf,7daed2cd8156a2ebaf38e79b06022234bbdbf12f9aa2064a431076e8ca278151,COMPLETE
1224640586,301328,维峰电子,2025-09-05,2025-09-10,2025-09-11,2025-09-11,0.2,2025年半年度权益分派实施公告,pdf/1224640586.pdf,280cd0c4e14dacdc96420c343a2af86bdcaf7de3412836a57b7b7659d28aebb1,COMPLETE
1224642121,300855,图南股份,2025-09-05,2025-09-11,2025-09-12,2025-09-12,0.1,2025年半年度权益分派实施公告,pdf/1224642121.pdf,b0289fedfa8b5a6cc70670f974c859fdf68ff1a01c9d3ae45d55a0b637d74c5a,COMPLETE
1224640921,603520,司太立,2025-09-06,2025-09-11,2025-09-12,2025-09-12,0.05,司太立2025年半年度权益分派实施公告,pdf/1224640921.pdf,93d4e006b1b2dfb17105469f27772c619f9b37cfda6f08e13f19182617b9cbef,COMPLETE
